MUNIC_RES,ANO,POPULACAO
BA,1992,14082
BA,1992,17505
BA,1992,28372
BA,1992,12563
BA,1992,4689
BA,1992,16768
BA,1992,12805
BA,1992,46467
BA,1992,25359
BA,1992,13573
BA,1992,9797
BA,1992,3881
BA,1992,7845
BA,1992,21885
BA,1992,27946
BA,1992,23491
BA,1992,52512
BA,1992,72268
BA,1992,17895
BA,1992,6424
BA,1992,413415
BA,1992,17371
BA,1992,5462
BA,1992,13826
BA,1992,15630
BA,1992,26821
BA,1992,7275
BA,1992,11251
BA,1992,12980
BA,1992,9007
BA,1992,8466
BA,1992,67060
BA,1992,25170
BA,1992,11330
BA,1992,26087
BA,1992,11940
BA,1992,30433
BA,1992,8875
BA,1992,15501
BA,1992,17811
BA,1992,13324
BA,1992,5807
BA,1992,27037
BA,1992,8251
BA,1992,22855
BA,1992,17359
BA,1992,17329
BA,1992,23804
BA,1992,8717
BA,1992,14143
BA,1992,12981
BA,1992,22827
BA,1992,229572
BA,1992,25848
BA,1992,16288
BA,1992,45528
BA,1992,62959
BA,1992,8137
BA,1992,6391
BA,1992,17586
BA,1992,17233
BA,1992,24040
BA,1992,52225
BA,1992,20614
BA,1992,54415
BA,1992,187876
BA,1992,18685
BA,1992,14165
BA,1992,14616
BA,1992,19951
BA,1992,7801
BA,1992,17687
BA,1992,9713
BA,1992,25026
BA,1992,64456
BA,1992,8858
BA,1992,23699
BA,1992,5631
BA,1992,23107
BA,1992,15880
BA,1992,11104
BA,1992,53852
BA,1992,25201
BA,1992,10489
BA,1992,7123
BA,1992,17209
BA,1992,10154
BA,1992,12622
BA,1992,34624
BA,1992,20383
BA,1992,16368
BA,1992,20595
BA,1992,11081
BA,1992,11714
BA,1992,13832
BA,1992,77369
BA,1992,39748
BA,1992,31935
BA,1992,13997
BA,1992,8328
BA,1992,146405
BA,1992,39414
BA,1992,11917
BA,1992,20996
BA,1992,19414
BA,1992,16121
BA,1992,14051
BA,1992,8404
BA,1992,10295
BA,1992,5159
BA,1992,11233
BA,1992,18416
BA,1992,3797
BA,1992,6184
BA,1992,6485
BA,1992,10349
BA,1992,21206
BA,1992,7757
BA,1992,14160
BA,1992,34761
BA,1992,10751
BA,1992,13947
BA,1992,34813
BA,1992,6716
BA,1992,10632
BA,1992,7871
BA,1992,20578
BA,1992,15315
BA,1992,7308
BA,1992,17064
BA,1992,10436
BA,1992,27355
BA,1992,38637
BA,1992,17696
BA,1992,13946
BA,1992,20285
BA,1992,9057
BA,1992,22898
BA,1992,25413
BA,1992,9301
BA,1992,14728
BA,1992,8153
BA,1992,51963
BA,1992,7384
BA,1992,32006
BA,1992,13076
BA,1992,10559
BA,1992,17796
BA,1992,13919
BA,1992,31561
BA,1992,6287
BA,1992,8449
BA,1992,20758
BA,1992,26131
BA,1992,12556
BA,1992,9403
BA,1992,13751
BA,1992,10651
BA,1992,10731
BA,1992,10392
BA,1992,24773
BA,1992,26150
BA,1992,10256
BA,1992,11229
BA,1992,21703
BA,1992,21236
BA,1992,7099
BA,1992,12399
BA,1992,20746
BA,1992,7093
BA,1992,19581
BA,1992,24509
BA,1992,26012
BA,1992,16053
BA,1992,87713
BA,1992,17372
BA,1992,6767
BA,1992,15102
BA,1992,18421
BA,1992,32184
BA,1992,16752
BA,1992,24621
BA,1992,10344
BA,1992,14085
BA,1992,10431
BA,1992,24789
BA,1992,10414
BA,1992,23655
BA,1992,38328
BA,1992,22935
BA,1992,17515
BA,1992,35400
BA,1992,10328
BA,1992,22969
BA,1992,13868
BA,1992,14299
BA,1992,18916
BA,1992,23489
BA,1992,24279
BA,1992,14246
BA,1992,22567
BA,1992,34821
BA,1992,11349
BA,1992,20423
BA,1992,38360
BA,1992,27453
BA,1992,14053
BA,1992,43068
BA,1992,11002
BA,1992,14076
BA,1992,13410
BA,1992,12179
BA,1992,28357
BA,1992,4265
BA,1992,29925
BA,1992,8959
BA,1992,2110334
BA,1992,16865
BA,1992,13529
BA,1992,6504
BA,1992,6543
BA,1992,10144
BA,1992,31031
BA,1992,16340
BA,1992,42020
BA,1992,24825
BA,1992,9273
BA,1992,23515
BA,1992,8796
BA,1992,54515
BA,1992,65752
BA,1992,37484
BA,1992,19242
BA,1992,10499
BA,1992,20238
BA,1992,18285
BA,1992,24468
BA,1992,8947
BA,1992,14445
BA,1992,9224
BA,1992,13757
BA,1992,8070
BA,1992,11524
BA,1992,38788
BA,1992,9259
BA,1992,85269
BA,1992,33562
BA,1992,28271
BA,1992,17581
BA,1992,17520
BA,1992,76966
BA,1992,11720
BA,1992,8651
BA,1992,12189
BA,1992,21084
BA,1992,18736
BA,1992,11359
BA,1992,18544
BA,1992,12906
BA,1992,10134
BA,1992,17409
BA,1992,14022
BA,1992,87289
BA,1992,9565
BA,1992,22029
BA,1992,12718
BA,1992,12172
BA,1992,21916
BA,1992,47183
BA,1992,24659
BA,1992,20948
BA,1992,21344
BA,1992,26056
BA,1992,13782
BA,1992,11813
BA,1992,23858
BA,1992,16164
BA,1992,31420
BA,1992,17413
BA,1992,67658
BA,1992,17910
BA,1992,13464
BA,1992,9565
BA,1992,17514
BA,1992,8849
BA,1992,22561
BA,1992,8871
BA,1992,228488
BA,1992,8009
BA,1992,13811
BA,1992,16895
BA,1992,40831
MG,1992,6422
MG,1992,20892
MG,1992,19000
MG,1992,3611
MG,1992,24634
MG,1992,15654
MG,1992,1789
MG,1992,3214
MG,1992,22131
MG,1992,19593
MG,1992,26240
MG,1992,6528
MG,1992,2717
MG,1992,2528
MG,1992,31230
MG,1992,54039
MG,1992,33949
MG,1992,6819
MG,1992,20118
MG,1992,11753
MG,1992,14019
MG,1992,5987
MG,1992,15380
MG,1992,3890
MG,1992,6254
MG,1992,28509
MG,1992,8804
MG,1992,12372
MG,1992,9670
MG,1992,2262
MG,1992,1996
MG,1992,2363
MG,1992,34133
MG,1992,92107
MG,1992,2603
MG,1992,8024
MG,1992,3059
MG,1992,5609
MG,1992,71317
MG,1992,7283
MG,1992,27990
MG,1992,11033
MG,1992,3052
MG,1992,17449
MG,1992,11547
MG,1992,17747
MG,1992,5663
MG,1992,8535
MG,1992,20707
MG,1992,5743
MG,1992,4179
MG,1992,20720
MG,1992,6144
MG,1992,100886
MG,1992,8932
MG,1992,17350
MG,1992,3982
MG,1992,2038176
MG,1992,6958
MG,1992,17797
MG,1992,10614
MG,1992,4801
MG,1992,11334
MG,1992,3011
MG,1992,33658
MG,1992,4890
MG,1992,47432
MG,1992,36025
MG,1992,6194
MG,1992,2932
MG,1992,4998
MG,1992,17568
MG,1992,9081
MG,1992,16518
MG,1992,7206
MG,1992,14322
MG,1992,15547
MG,1992,14301
MG,1992,7266
MG,1992,45590
MG,1992,5829
MG,1992,6438
MG,1992,13545
MG,1992,10657
MG,1992,10032
MG,1992,18786
MG,1992,12263
MG,1992,3735
MG,1992,9438
MG,1992,2280
MG,1992,4667
MG,1992,12195
MG,1992,3848
MG,1992,17146
MG,1992,18596
MG,1992,11635
MG,1992,3150
MG,1992,12386
MG,1992,17500
MG,1992,19902
MG,1992,45460
MG,1992,11090
MG,1992,4445
MG,1992,11139
MG,1992,24194
MG,1992,5432
MG,1992,16291
MG,1992,5668
MG,1992,13651
MG,1992,8086
MG,1992,5085
MG,1992,30992
MG,1992,7364
MG,1992,15211
MG,1992,4447
MG,1992,11956
MG,1992,6954
MG,1992,7906
MG,1992,22239
MG,1992,3417
MG,1992,19211
MG,1992,31653
MG,1992,87004
MG,1992,8184
MG,1992,5523
MG,1992,22997
MG,1992,2217
MG,1992,10485
MG,1992,10328
MG,1992,11412
MG,1992,14441
MG,1992,27626
MG,1992,17821
MG,1992,13941
MG,1992,9717
MG,1992,4543
MG,1992,2605
MG,1992,4620
MG,1992,2060
MG,1992,2654
MG,1992,15661
MG,1992,3933
MG,1992,59382
MG,1992,3409
MG,1992,19661
MG,1992,1380
MG,1992,6387
MG,1992,14087
MG,1992,5544
MG,1992,15832
MG,1992,6231
MG,1992,8261
MG,1992,18678
MG,1992,5523
MG,1992,10451
MG,1992,2920
MG,1992,10341
MG,1992,9226
MG,1992,2516
MG,1992,14084
MG,1992,5104
MG,1992,18585
MG,1992,10484
MG,1992,7776
MG,1992,7232
MG,1992,4547
MG,1992,7035
MG,1992,90699
MG,1992,30340
MG,1992,1726
MG,1992,9265
MG,1992,32976
MG,1992,8475
MG,1992,3057
MG,1992,25212
MG,1992,10816
MG,1992,25450
MG,1992,9280
MG,1992,3249
MG,1992,4207
MG,1992,7859
MG,1992,4059
MG,1992,8927
MG,1992,5010
MG,1992,4230
MG,1992,10102
MG,1992,4591
MG,1992,3100
MG,1992,11790
MG,1992,59577
MG,1992,4785
MG,1992,7920
MG,1992,6709
MG,1992,4096
MG,1992,6757
MG,1992,3475
MG,1992,45234
MG,1992,4112
MG,1992,10187
MG,1992,2964
MG,1992,21787
MG,1992,5220
MG,1992,5958
MG,1992,154416
MG,1992,5011
MG,1992,5914
MG,1992,6162
MG,1992,4905
MG,1992,10044
MG,1992,2894
MG,1992,4897
MG,1992,7327
MG,1992,5405
MG,1992,13742
MG,1992,5055
MG,1992,1230
MG,1992,1551
MG,1992,5869
MG,1992,19549
MG,1992,8833
MG,1992,7676
MG,1992,4883
MG,1992,12137
MG,1992,15708
MG,1992,19923
MG,1992,30920
MG,1992,4077
MG,1992,9579
MG,1992,2615
MG,1992,3906
MG,1992,7206
MG,1992,9926
MG,1992,14610
MG,1992,2136
MG,1992,3065
MG,1992,5908
MG,1992,3007
MG,1992,6061
MG,1992,12053
MG,1992,3226
MG,1992,14005
MG,1992,9215
MG,1992,5066
MG,1992,63067
MG,1992,7340
MG,1992,2327
MG,1992,17289
MG,1992,3667
MG,1992,25006
MG,1992,6939
MG,1992,7239
MG,1992,7972
MG,1992,5039
MG,1992,42281
MG,1992,2641
MG,1992,10720
MG,1992,3816
MG,1992,6222
MG,1992,11688
MG,1992,233458
MG,1992,20122
MG,1992,1247
MG,1992,25427
MG,1992,11900
MG,1992,10528
MG,1992,16579
MG,1992,8070
MG,1992,5978
MG,1992,40432
MG,1992,7158
MG,1992,5756
MG,1992,10274
MG,1992,7558
MG,1992,5302
MG,1992,14136
MG,1992,4874
MG,1992,18487
MG,1992,7240
MG,1992,8550
MG,1992,2697
MG,1992,2567
MG,1992,9558
MG,1992,6104
MG,1992,8462
MG,1992,8964
MG,1992,6279
MG,1992,4958
MG,1992,2374
MG,1992,33837
MG,1992,18254
MG,1992,182328
MG,1992,4065
MG,1992,7827
MG,1992,4556
MG,1992,87066
MG,1992,10124
MG,1992,32765
MG,1992,6752
MG,1992,22157
MG,1992,10774
MG,1992,8676
MG,1992,76177
MG,1992,32791
MG,1992,3470
MG,1992,21025
MG,1992,2702
MG,1992,9289
MG,1992,10234
MG,1992,11385
MG,1992,12345
MG,1992,20510
MG,1992,11187
MG,1992,22410
MG,1992,5582
MG,1992,11049
MG,1992,67719
MG,1992,6352
MG,1992,22421
MG,1992,6383
MG,1992,85420
MG,1992,28548
MG,1992,4346
MG,1992,12847
MG,1992,12215
MG,1992,6629
MG,1992,17931
MG,1992,18164
MG,1992,4672
MG,1992,54201
MG,1992,80650
MG,1992,14982
MG,1992,9446
MG,1992,5062
MG,1992,22828
MG,1992,4359
MG,1992,18241
MG,1992,6858
MG,1992,60586
MG,1992,50345
MG,1992,4375
MG,1992,9624
MG,1992,4954
MG,1992,392701
MG,1992,6291
MG,1992,6700
MG,1992,16632
MG,1992,8040
MG,1992,31469
MG,1992,4128
MG,1992,10219
MG,1992,15794
MG,1992,6031
MG,1992,17278
MG,1992,16239
MG,1992,3579
MG,1992,5882
MG,1992,6671
MG,1992,67233
MG,1992,46909
MG,1992,5969
MG,1992,14676
MG,1992,7025
MG,1992,6250
MG,1992,5128
MG,1992,16610
MG,1992,6901
MG,1992,30928
MG,1992,3915
MG,1992,34917
MG,1992,7059
MG,1992,29322
MG,1992,69770
MG,1992,21491
MG,1992,33829
MG,1992,5588
MG,1992,9897
MG,1992,13900
MG,1992,38911
MG,1992,4426
MG,1992,2291
MG,1992,2950
MG,1992,12088
MG,1992,5900
MG,1992,4587
MG,1992,17942
MG,1992,11270
MG,1992,14634
MG,1992,20367
MG,1992,24130
MG,1992,3707
MG,1992,2755
MG,1992,21593
MG,1992,10850
MG,1992,10058
MG,1992,7028
MG,1992,34475
MG,1992,3808
MG,1992,17056
MG,1992,10329
MG,1992,14724
MG,1992,3876
MG,1992,5560
MG,1992,2900
MG,1992,7164
MG,1992,16391
MG,1992,18212
MG,1992,30687
MG,1992,13928
MG,1992,35428
MG,1992,19330
MG,1992,256002
MG,1992,17663
MG,1992,6558
MG,1992,6727
MG,1992,3101
MG,1992,3819
MG,1992,5748
MG,1992,86272
MG,1992,27090
MG,1992,18059
MG,1992,3947
MG,1992,42980
MG,1992,4374
MG,1992,7001
MG,1992,24319
MG,1992,17980
MG,1992,4365
MG,1992,10361
MG,1992,11981
MG,1992,18276
MG,1992,30603
MG,1992,2286
MG,1992,1815
MG,1992,32419
MG,1992,2190
MG,1992,3058
MG,1992,31278
MG,1992,63800
MG,1992,7831
MG,1992,17496
MG,1992,5158
MG,1992,8041
MG,1992,1397
MG,1992,6977
MG,1992,7172
MG,1992,10321
MG,1992,64019
MG,1992,62342
MG,1992,16664
MG,1992,14659
MG,1992,17335
MG,1992,1660
MG,1992,13562
MG,1992,8178
MG,1992,2378
MG,1992,86386
MG,1992,104249
MG,1992,61826
MG,1992,4467
MG,1992,8320
MG,1992,5786
MG,1992,15334
MG,1992,20760
MG,1992,22291
MG,1992,4154
MG,1992,3914
MG,1992,1661
MG,1992,11112
MG,1992,8133
MG,1992,4466
MG,1992,1597
MG,1992,2724
MG,1992,3219
MG,1992,4554
MG,1992,10837
MG,1992,16453
MG,1992,4358
MG,1992,2981
MG,1992,4307
MG,1992,4981
MG,1992,4262
MG,1992,6867
MG,1992,5996
MG,1992,3119
MG,1992,16383
MG,1992,47199
MG,1992,9159
MG,1992,20594
MG,1992,25452
MG,1992,7226
MG,1992,13959
MG,1992,112201
MG,1992,11098
MG,1992,20782
MG,1992,57250
MG,1992,55002
MG,1992,9468
MG,1992,14515
MG,1992,83484
MG,1992,5945
MG,1992,7394
MG,1992,25146
MG,1992,9425
MG,1992,2508
MG,1992,6349
MG,1992,4235
MG,1992,2985
MG,1992,17048
MG,1992,7506
MG,1992,2909
MG,1992,29248
MG,1992,10553
MG,1992,9804
MG,1992,17355
MG,1992,4576
MG,1992,7390
MG,1992,10314
MG,1992,15346
MG,1992,2592
MG,1992,6219
MG,1992,7391
MG,1992,4465
MG,1992,11447
MG,1992,9370
MG,1992,42770
MG,1992,13825
MG,1992,14942
MG,1992,15920
MG,1992,5746
MG,1992,1548
MG,1992,3453
MG,1992,9914
MG,1992,10652
MG,1992,16229
MG,1992,20540
MG,1992,50992
MG,1992,7705
MG,1992,26474
MG,1992,6216
MG,1992,5282
MG,1992,6356
MG,1992,5043
MG,1992,4650
MG,1992,7978
MG,1992,12936
MG,1992,10538
MG,1992,5367
MG,1992,18174
MG,1992,6863
MG,1992,3564
MG,1992,9128
MG,1992,1775
MG,1992,3847
MG,1992,9338
MG,1992,3414
MG,1992,4092
MG,1992,9308
MG,1992,5062
MG,1992,6720
MG,1992,4018
MG,1992,6032
MG,1992,26883
MG,1992,2878
MG,1992,16417
MG,1992,13917
MG,1992,3433
MG,1992,4537
MG,1992,4389
MG,1992,11903
MG,1992,18264
MG,1992,2080
MG,1992,3634
MG,1992,45401
MG,1992,2601
MG,1992,18804
MG,1992,51510
MG,1992,6205
MG,1992,4986
MG,1992,6427
MG,1992,7876
MG,1992,5107
MG,1992,9663
MG,1992,7679
MG,1992,8228
MG,1992,19795
MG,1992,19894
MG,1992,5405
MG,1992,2591
MG,1992,26197
MG,1992,73463
MG,1992,7039
MG,1992,4040
MG,1992,8063
MG,1992,29486
MG,1992,15425
MG,1992,21891
MG,1992,3648
MG,1992,2740
MG,1992,4191
MG,1992,6104
MG,1992,10873
MG,1992,2192
MG,1992,30472
MG,1992,6380
MG,1992,5087
MG,1992,10169
MG,1992,9316
MG,1992,7437
MG,1992,6316
MG,1992,3930
MG,1992,12864
MG,1992,5074
MG,1992,50089
MG,1992,2085
MG,1992,9736
MG,1992,6865
MG,1992,5763
MG,1992,5347
MG,1992,4314
MG,1992,4295
MG,1992,4175
MG,1992,1850
MG,1992,6174
MG,1992,1988
MG,1992,5247
MG,1992,5105
MG,1992,3651
MG,1992,9815
MG,1992,6502
MG,1992,3884
MG,1992,836
MG,1992,10448
MG,1992,8122
MG,1992,7116
MG,1992,2002
MG,1992,19636
MG,1992,147809
MG,1992,2044
MG,1992,5841
MG,1992,16472
MG,1992,6768
MG,1992,4300
MG,1992,27230
MG,1992,2206
MG,1992,3369
MG,1992,17974
MG,1992,10130
MG,1992,141732
MG,1992,8558
MG,1992,12797
MG,1992,4711
MG,1992,9795
MG,1992,58245
MG,1992,21858
MG,1992,46725
MG,1992,5350
MG,1992,22245
MG,1992,19609
MG,1992,3665
MG,1992,67810
MG,1992,14122
MG,1992,10251
MG,1992,212439
MG,1992,377933
MG,1992,2963
MG,1992,69692
MG,1992,10618
MG,1992,12929
MG,1992,2284
MG,1992,89884
MG,1992,30149
MG,1992,27353
MG,1992,19194
MG,1992,2953
MG,1992,52719
MG,1992,3743
MG,1992,3705
MG,1992,13971
MG,1992,8583
MG,1992,12462
MG,1992,6747
MG,1992,28709
MG,1992,4562
ES,1992,40142
ES,1992,9776
ES,1992,12594
ES,1992,30798
ES,1992,12825
ES,1992,7497
ES,1992,15328
ES,1992,7024
ES,1992,54021
ES,1992,6729
ES,1992,27274
ES,1992,35738
ES,1992,12731
ES,1992,146478
ES,1992,29932
ES,1992,100574
ES,1992,22938
ES,1992,10663
ES,1992,4160
ES,1992,26765
ES,1992,5435
ES,1992,23991
ES,1992,22194
ES,1992,63473
ES,1992,16000
ES,1992,9441
ES,1992,7717
ES,1992,10350
ES,1992,9613
ES,1992,13385
ES,1992,45699
ES,1992,10536
ES,1992,23161
ES,1992,17548
ES,1992,8971
ES,1992,13655
ES,1992,10713
ES,1992,120685
ES,1992,13980
ES,1992,9774
ES,1992,8969
ES,1992,24098
ES,1992,18149
ES,1992,20275
ES,1992,13708
ES,1992,39734
ES,1992,20704
ES,1992,22170
ES,1992,21423
ES,1992,9677
ES,1992,9396
ES,1992,15197
ES,1992,10078
ES,1992,11273
ES,1992,23936
ES,1992,29729
ES,1992,6508
ES,1992,30033
ES,1992,10283
ES,1992,76079
ES,1992,13270
ES,1992,12345
ES,1992,8162
ES,1992,262742
RJ,1992,87633
RJ,1992,59122
RJ,1992,79108
RJ,1992,20799
RJ,1992,30063
RJ,1992,86987
RJ,1992,40530
RJ,1992,20944
RJ,1992,380520
RJ,1992,12946
RJ,1992,14723
RJ,1992,21214
RJ,1992,9993
RJ,1992,12770
RJ,1992,23069
RJ,1992,79136
RJ,1992,7422
RJ,1992,103708
RJ,1992,16622
RJ,1992,25422
RJ,1992,14734
RJ,1992,170860
RJ,1992,24178
RJ,1992,21542
RJ,1992,257556
RJ,1992,33897
RJ,1992,14681
RJ,1992,10555
RJ,1992,92919
RJ,1992,45485
RJ,1992,13673
RJ,1992,6429
RJ,1992,5508048
RJ,1992,10804
RJ,1992,33700
RJ,1992,34494
RJ,1992,15686
RJ,1992,8059
RJ,1992,18292
RJ,1992,13067
RJ,1992,122673
RJ,1992,10692
RJ,1992,66838
RJ,1992,61314
RJ,1992,7172
RJ,1992,28596
RJ,1992,223445
SP,1992,32085
SP,1992,3230
SP,1992,24008
SP,1992,12211
SP,1992,3963
SP,1992,32247
SP,1992,3323
SP,1992,13733
SP,1992,4733
SP,1992,3091
SP,1992,2510
SP,1992,156610
SP,1992,5543
SP,1992,51521
SP,1992,3074
SP,1992,52910
SP,1992,17519
SP,1992,3518
SP,1992,5055
SP,1992,27012
SP,1992,7011
SP,1992,155070
SP,1992,5784
SP,1992,2309
SP,1992,166806
SP,1992,90208
SP,1992,6873
SP,1992,3246
SP,1992,10312
SP,1992,19922
SP,1992,1941
SP,1992,77066
SP,1992,89008
SP,1992,12858
SP,1992,4585
SP,1992,8102
SP,1992,62161
SP,1992,9134
SP,1992,2985
SP,1992,5334
SP,1992,24961
SP,1992,31767
SP,1992,5004
SP,1992,7299
SP,1992,97256
SP,1992,19414
SP,1992,19457
SP,1992,44846
SP,1992,267369
SP,1992,69965
SP,1992,10121
SP,1992,11488
SP,1992,5501
SP,1992,77560
SP,1992,12217
SP,1992,7304
SP,1992,5763
SP,1992,23806
SP,1992,2351
SP,1992,3420
SP,1992,12202
SP,1992,1427
SP,1992,93580
SP,1992,101537
SP,1992,14651
SP,1992,14595
SP,1992,12816
SP,1992,3753
SP,1992,3894
SP,1992,23300
SP,1992,17388
SP,1992,15193
SP,1992,25078
SP,1992,9015
SP,1992,20609
SP,1992,3975
SP,1992,862637
SP,1992,38276
SP,1992,4047
SP,1992,9895
SP,1992,25893
SP,1992,2344
SP,1992,46908
SP,1992,11088
SP,1992,35293
SP,1992,54694
SP,1992,12283
SP,1992,25531
SP,1992,2739
SP,1992,14871
SP,1992,92423
SP,1992,13069
SP,1992,20686
SP,1992,11495
SP,1992,4920
SP,1992,16383
SP,1992,19826
SP,1992,12006
SP,1992,13736
SP,1992,5698
SP,1992,3176
SP,1992,7756
SP,1992,2693
SP,1992,69802
SP,1992,23599
SP,1992,26197
SP,1992,11940
SP,1992,19118
SP,1992,2068
SP,1992,7879
SP,1992,39972
SP,1992,11748
SP,1992,5122
SP,1992,6354
SP,1992,13248
SP,1992,11978
SP,1992,6711
SP,1992,37534
SP,1992,3003
SP,1992,8402
SP,1992,9875
SP,1992,14452
SP,1992,57134
SP,1992,5218
SP,1992,2353
SP,1992,3501
SP,1992,12355
SP,1992,3017
SP,1992,240326
SP,1992,2440
SP,1992,10401
SP,1992,41790
SP,1992,3838
SP,1992,11396
SP,1992,10026
SP,1992,4178
SP,1992,6463
SP,1992,5094
SP,1992,31525
SP,1992,18396
SP,1992,16660
SP,1992,8220
SP,1992,7949
SP,1992,6706
SP,1992,5490
SP,1992,27172
SP,1992,18298
SP,1992,93642
SP,1992,8618
SP,1992,29736
SP,1992,5935
SP,1992,5092
SP,1992,6976
SP,1992,7614
SP,1992,6980
SP,1992,2194
SP,1992,8797
SP,1992,5537
SP,1992,38920
SP,1992,50683
SP,1992,6220
SP,1992,10093
SP,1992,22406
SP,1992,6482
SP,1992,26001
SP,1992,21929
SP,1992,104787
SP,1992,4708
SP,1992,11497
SP,1992,4564
SP,1992,10428
SP,1992,6051
SP,1992,8177
SP,1992,18040
SP,1992,18113
SP,1992,13282
SP,1992,2331
SP,1992,3792
SP,1992,103558
SP,1992,74886
SP,1992,57526
SP,1992,3231
SP,1992,33637
SP,1992,14238
SP,1992,9209
SP,1992,3762
SP,1992,42269
SP,1992,11781
SP,1992,63598
SP,1992,14195
SP,1992,10207
SP,1992,6902
SP,1992,110004
SP,1992,33627
SP,1992,6386
SP,1992,60193
SP,1992,15305
SP,1992,23328
SP,1992,43595
SP,1992,95830
SP,1992,3308
SP,1992,8251
SP,1992,3078
SP,1992,23856
SP,1992,3803
SP,1992,291302
SP,1992,17491
SP,1992,17103
SP,1992,20464
SP,1992,4671
SP,1992,19451
SP,1992,5392
SP,1992,70416
SP,1992,45608
SP,1992,212481
SP,1992,59810
SP,1992,74482
SP,1992,1644
SP,1992,2309
SP,1992,6009
SP,1992,4187
SP,1992,4097
SP,1992,2609
SP,1992,13698
SP,1992,7443
SP,1992,3705
SP,1992,7492
SP,1992,3459
SP,1992,12660
SP,1992,164355
SP,1992,2092
SP,1992,19688
SP,1992,65711
SP,1992,3434
SP,1992,3791
SP,1992,1991
SP,1992,17725
SP,1992,9741
SP,1992,19103
SP,1992,2686
SP,1992,24677
SP,1992,14989
SP,1992,59461
SP,1992,103599
SP,1992,2565
SP,1992,40459
SP,1992,17642
SP,1992,18230
SP,1992,4667
SP,1992,21631
SP,1992,8342
SP,1992,3367
SP,1992,3739
SP,1992,6403
SP,1992,11997
SP,1992,10370
SP,1992,2787
SP,1992,5311
SP,1992,2709
SP,1992,5474
SP,1992,15137
SP,1992,2009
SP,1992,30762
SP,1992,5834
SP,1992,4244
SP,1992,2768
SP,1992,44229
SP,1992,31786
SP,1992,2504
SP,1992,29208
SP,1992,78295
SP,1992,7221
SP,1992,12222
SP,1992,8900
SP,1992,10774
SP,1992,18797
SP,1992,12707
SP,1992,34925
SP,1992,14989
SP,1992,4819
SP,1992,12898
SP,1992,3734
SP,1992,11284
SP,1992,3481
SP,1992,13269
SP,1992,4279
SP,1992,8447
SP,1992,32497
SP,1992,5185
SP,1992,13838
SP,1992,28255
SP,1992,2603
SP,1992,7936
SP,1992,48955
SP,1992,25841
SP,1992,4513
SP,1992,34035
SP,1992,4486
SP,1992,44316
SP,1992,20100
SP,1992,8541
SP,1992,3231
SP,1992,14867
SP,1992,19665
SP,1992,284905
SP,1992,26539
SP,1992,18605
SP,1992,10040
SP,1992,57754
SP,1992,30460
SP,1992,3467
SP,1992,2881
SP,1992,4444
SP,1992,17325
SP,1992,3594
SP,1992,23481
SP,1992,3202
SP,1992,4622
SP,1992,5657
SP,1992,38080
SP,1992,39657
SP,1992,11280
SP,1992,10037
SP,1992,4451
SP,1992,35469
SP,1992,167966
SP,1992,36779
SP,1992,28875
SP,1992,11563
SP,1992,7747
SP,1992,27190
SP,1992,4813
SP,1992,49823
SP,1992,10497
SP,1992,19834
SP,1992,3632
SP,1992,440666
SP,1992,9317
SP,1992,2861
SP,1992,11023
SP,1992,139901
SP,1992,7812
SP,1992,21405
SP,1992,2686
SP,1992,4498
SP,1992,2622
SP,1992,3712
SP,1992,7758
SP,1992,4411
SP,1992,7773
SP,1992,2374
SP,1992,12838
SP,1992,5824
SP,1992,22422
SP,1992,36908
SP,1992,23279
SP,1992,4419
SP,1992,2945
SP,1992,24307
SP,1992,19545
SP,1992,22068
SP,1992,5021
SP,1992,14505
SP,1992,7119
SP,1992,5733
SP,1992,5362
SP,1992,3875
SP,1992,418078
SP,1992,8628
SP,1992,161629
SP,1992,2512
SP,1992,70332
SP,1992,2758
SP,1992,1610
SP,1992,2779
SP,1992,36578
SP,1992,7182
SP,1992,3886
SP,1992,45371
SP,1992,291785
SP,1992,455773
SP,1992,9905
SP,1992,36013
SP,1992,26321
SP,1992,9727889
SP,1992,20645
SP,1992,6959
SP,1992,57701
SP,1992,11888
SP,1992,12064
SP,1992,6615
SP,1992,3050
SP,1992,22045
SP,1992,81325
SP,1992,12578
SP,1992,10460
SP,1992,4994
SP,1992,31292
SP,1992,388035
SP,1992,7423
SP,1992,2663
SP,1992,10029
SP,1992,11116
SP,1992,6480
SP,1992,5164
SP,1992,5310
SP,1992,20208
SP,1992,21677
SP,1992,5790
SP,1992,11996
SP,1992,47747
SP,1992,18687
SP,1992,3133
SP,1992,9732
SP,1992,79166
SP,1992,4677
SP,1992,19555
SP,1992,6687
SP,1992,2815
SP,1992,1246
SP,1992,7566
SP,1992,4162
SP,1992,61903
SP,1992,13871
SP,1992,2058
SP,1992,2717
SP,1992,2867
SP,1992,4140
SP,1992,1336
SP,1992,10041
SP,1992,1335
SP,1992,10881
SP,1992,5920
SP,1992,16847
SP,1992,5090
SP,1992,31946
SP,1992,13328
SP,1992,3682
SP,1992,65685
SP,1992,1943
SP,1992,11797
PR,1992,10273
PR,1992,8819
PR,1992,6185
PR,1992,7175
PR,1992,23730
PR,1992,11895
PR,1992,12211
PR,1992,9336
PR,1992,4003
PR,1992,13018
PR,1992,3471
PR,1992,19926
PR,1992,2375
PR,1992,17132
PR,1992,7870
PR,1992,96722
PR,1992,65760
PR,1992,20902
PR,1992,12213
PR,1992,20079
